Blinker-SemiBold,H
Inconsolata-ExpandedRegular,H
0.3581222891807556,-0.43428510427474976
0.34543800354003906,-0.4411822557449341
0.33995285630226135,-0.34904006123542786
0.3338465988636017,-0.06720980256795883
0.3296509385108948,0.2609619200229645
0.3285948932170868,0.4760536253452301
0.33006107807159424,0.5539127588272095
0.3361860513687134,0.5425626039505005
0.3342510461807251,0.48940202593803406
0.3178306519985199,0.45499923825263977
0.2786017656326294,0.4495870769023895
0.21799694001674652,0.44996389746665955
0.14836333692073822,0.4484942555427551
0.07391918450593948,0.4611450731754303
-0.01060959231108427,0.4948200583457947
-0.10776443034410477,0.5197854042053223
-0.2189422994852066,0.5228781700134277
-0.30513566732406616,0.5141823887825012
-0.34830471873283386,0.5223355293273926
-0.3584737777709961,0.5522369146347046
-0.36089906096458435,0.5683567523956299
-0.36410781741142273,0.5204024314880371
-0.3642556667327881,0.3693814277648926
-0.3588198721408844,0.12920188903808594
-0.3574693202972412,-0.12292309105396271
-0.360107421875,-0.30403223633766174
-0.357404500246048,-0.3907195031642914
-0.3540514409542084,-0.4213033616542816
-0.35625532269477844,-0.43331217765808105
-0.3586829900741577,-0.4379580020904541
