Amethysta-Regular,X
Barlow-Bold,X
0.48821744322776794,0.6460787057876587
-0.004008368588984013,0.004908324684947729
0.4055987596511841,-0.6049703359603882
0.5335811972618103,-0.6052910685539246
0.2331802099943161,-0.6134090423583984
0.38394978642463684,-0.5792140960693359
0.32101544737815857,-0.4689677953720093
0.19039273262023926,-0.26180705428123474
-0.025885097682476044,0.027889501303434372
-0.24184386432170868,0.32594868540763855
-0.3662748634815216,0.5383681058883667
-0.4542585015296936,0.6081631183624268
-0.5496435165405273,0.6202582120895386
-0.44777607917785645,0.5894275903701782
-0.27712467312812805,0.6038042306900024
-0.2571658790111542,0.6142542362213135
-0.3903888463973999,0.5797083377838135
-0.31489309668540955,0.4419458210468292
-0.15292169153690338,0.19552074372768402
-0.018569936975836754,0.03056178241968155
-0.009255552664399147,-0.0377180390059948
-0.09440718591213226,-0.1427728533744812
-0.21351195871829987,-0.3296874463558197
-0.3128577172756195,-0.5086176991462708
-0.38641318678855896,-0.5869401693344116
-0.5002474188804626,-0.6098202466964722
-0.5416155457496643,-0.6142145991325378
-0.3808159828186035,-0.5828980207443237
-0.2435389757156372,-0.5941829681396484
-0.1862107813358307,-0.6162827014923096
