Scada-Bold,S
Cookie-Regular,S
-0.04519498348236084,-0.5200049877166748
0.1279527246952057,-0.5285553336143494
0.29008594155311584,-0.47653621435165405
0.34248727560043335,-0.3505774140357971
0.3598758280277252,-0.2083754539489746
0.3365307152271271,-0.05320509150624275
0.2347133606672287,0.10643497854471207
0.07833696156740189,0.05351987108588219
-0.20764683187007904,-0.10950076580047607
-0.09944776445627213,-0.04295812174677849
0.03953982889652252,0.03515851870179176
0.1399558037519455,0.08039084076881409
0.22981774806976318,0.15399353206157684
0.28015565872192383,0.2604173719882965
0.27524593472480774,0.38836127519607544
0.21778102219104767,0.49846455454826355
0.12290024012327194,0.5661121010780334
0.0028080102056264877,0.5934151411056519
-0.12242060899734497,0.591354250907898
-0.225597083568573,0.5648444294929504
-0.2933872938156128,0.5216031670570374
-0.32287853956222534,0.4567975401878357
-0.32058578729629517,0.35708698630332947
-0.2879420816898346,0.23351164162158966
-0.24897243082523346,0.07783132046461105
-0.23826944828033447,-0.12309976667165756
-0.24622273445129395,-0.3021046221256256
-0.23737412691116333,-0.40166884660720825
-0.20305174589157104,-0.4526771306991577
-0.15998953580856323,-0.4821201264858246
